mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_693,OC1CC2OC12,6.64811,3.82504,3.12955,1.9201,45.31,-0.2521,0.0773,0.3294,456.2711,0.096669,-306.320451,-306.315325,-306.31438,-306.348781,19.349,-1131.127015603,-1138.575547433,-1145.094738434,-1053.516702483
gdb_18595,CC1CC2OCCC12,3.30385,1.97159,1.61583,1.5016,73.19,-0.2403,0.0732,0.3135,890.9403,0.179191,-349.005706,-348.998409,-348.997465,-349.037181,28.81,-1889.082586523,-1902.279100793,-1913.541632325,-1755.334690754
gdb_84983,OC1CC(=O)C(=C1)C#N,2.93723,1.23438,0.90458,6.1838,72.0,-0.2686,-0.0863,0.1823,1201.2576,0.100634,-436.72697,-436.718844,-436.7179,-436.760241,29.268,-1526.0730225861,-1533.417387922,-1541.121315915,-1430.559250187
gdb_59150,CC(O)C1C2C3NC3C12,3.08477,1.25314,1.14665,2.7418,77.96,-0.2085,0.0691,0.2775,1159.7495,0.170277,-403.04637,-403.03782,-403.036876,-403.079603,33.694,-1862.1473902071,-1874.5576357,-1885.819539723,-1726.7529108221
gdb_21314,COCc1ncno1,7.30185,1.16907,1.05473,2.6375,59.86,-0.2751,-0.0308,0.2443,1085.6971,0.107287,-415.84114,-415.833706,-415.832762,-415.874209,24.985,-1352.616984806,-1360.3943313521,-1368.098886854,-1259.109986189
gdb_96582,CC1CCCCCOC1,2.09862,1.40886,0.97728,1.2059,88.51,-0.2396,0.0794,0.3189,1339.5036,0.23122,-389.494215,-389.484911,-389.483966,-389.527856,36.7,-2291.0930898281,-2307.4735847641,-2321.699841303,-2122.8353366041
gdb_125140,Cc1cnoc1C2CC2,2.9043,1.33791,0.99329,3.2758,80.69,-0.2295,-0.0029,0.2266,1213.1166,0.148016,-401.942419,-401.934007,-401.933062,-401.976494,30.737,-1797.259822062,-1807.979558309,-1818.054842813,-1675.764667027
gdb_58721,CN(C)C1(COC1)C=O,2.24587,1.41289,1.23696,1.0284,75.17,-0.2096,-0.0316,0.1779,1141.6431,0.16864,-440.245807,-440.23615,-440.235206,-440.280064,34.969,-1850.6200498771,-1862.335015398,-1873.596919421,-1715.612116036
gdb_125741,CC1=NOC(=O)OC1=N,3.23072,1.49064,1.02646,3.3493,64.77,-0.3013,-0.0856,0.2157,1068.7976,0.087918,-489.894904,-489.88716,-489.886216,-489.927709,27.847,-1346.1730948851,-1352.867360897,-1359.978292885,-1256.488253587
gdb_89951,OC1CC2(OCC12)C#N,3.43126,1.31331,1.12553,3.1904,69.07,-0.2791,-0.0064,0.2727,1071.036,0.124241,-437.853668,-437.845702,-437.844758,-437.887066,29.777,-1605.2345379541,-1614.4564102181,-1623.346330221,-1496.429497426
gdb_4540,Cc1cc(n(c1)C)N,3.87323,1.63812,1.17311,1.6297,76.74,-0.1777,0.0578,0.2355,1040.3809,0.154315,-344.021154,-344.012357,-344.011412,-344.054271,31.865,-1738.24385563,-1748.7213734031,-1758.797285416,-1618.5371012451
gdb_12447,C1CNC(=O)CC=C1,3.27097,1.96047,1.39077,3.7897,70.07,-0.2332,0.0136,0.2468,903.7043,0.14475,-363.906958,-363.89973,-363.898786,-363.938511,27.696,-1678.855776361,-1689.429303011,-1698.9128465279,-1564.905162033
gdb_47153,C#CCC1=CCNC1=O,3.32179,1.12758,0.85059,3.6925,76.87,-0.2465,-0.0228,0.2237,1290.3089,0.123786,-400.76739,-400.75876,-400.757816,-400.801452,31.437,-1687.770169215,-1696.5760030121,-1705.465923015,-1579.637818335
gdb_9657,OCC1CC1(O)C#C,3.50895,1.40166,1.30699,2.7097,67.79,-0.2464,0.0249,0.2712,997.2798,0.12808,-383.679838,-383.671231,-383.670287,-383.712704,32.072,-1548.6068707761,-1557.4265097711,-1566.317057283,-1442.217739898
gdb_10595,CC1CC1(C=O)C=O,2.9714,1.76259,1.32317,0.7415,67.5,-0.2539,-0.0451,0.2089,946.1145,0.127904,-383.756382,-383.748054,-383.74711,-383.788923,29.864,-1596.638919672,-1605.6336336781,-1614.52418119,-1490.0458483691
gdb_131306,C1CC1n2nc(nn2)O,5.89286,1.01522,0.93016,1.7941,68.65,-0.2493,-0.0238,0.2255,1225.2913,0.114145,-450.096028,-450.088558,-450.087613,-450.129754,27.543,-1447.838338011,-1456.481646977,-1464.777943466,-1345.256304236
gdb_35058,C#CC1C2OCCOC12,2.51138,1.51995,1.48532,1.2055,74.19,-0.2225,0.0444,0.2669,997.5226,0.135976,-421.757118,-421.749275,-421.748331,-421.789451,30.338,-1693.2527153481,-1703.440951472,-1712.9238674801,-1577.402003768
gdb_87323,CN1CC1(CC#N)C=O,1.86697,1.68478,1.05643,5.2352,73.75,-0.2565,-0.0403,0.2162,1156.0436,0.133746,-417.99736,-417.988059,-417.987115,-418.031826,33.051,-1683.1316226871,-1692.4043231801,-1701.887239188,-1568.2591976381
gdb_1831,N=C1NC(=O)CO1,6.67684,2.30384,1.73163,1.4121,49.76,-0.2671,-0.0122,0.2549,655.7217,0.080471,-376.631067,-376.625417,-376.624473,-376.660653,20.584,-1124.984957511,-1131.215494372,-1137.141689368,-1051.790425224
gdb_4478,Cc1c(nc([nH]1)O)O,3.61312,1.81145,1.2157,1.6176,60.53,-0.178,0.0565,0.2345,931.379,0.107576,-415.90902,-415.901174,-415.90023,-415.940818,28.797,-1395.212295726,-1402.731108564,-1410.4356640661,-1300.90773317
gdb_70204,CC12CCC(=O)CC1O2,3.32745,1.27811,1.08485,2.5935,74.96,-0.2391,-0.0147,0.2244,1155.1687,0.159032,-423.055282,-423.046967,-423.046023,-423.088321,32.04,-1880.01068891,-1891.6798462741,-1902.348754292,-1751.2320369121
gdb_128961,C(C#N)Oc1nnon1,8.01753,0.80475,0.73471,2.1195,57.97,-0.3131,-0.0879,0.2252,1369.2235,0.064968,-484.794439,-484.787058,-484.786114,-484.827631,24.951,-1122.597913275,-1127.742232057,-1133.667172035,-1046.166689566
gdb_11454,CCC1COC(C)=N1,4.04288,1.37469,1.09966,1.0475,73.23,-0.2392,0.0301,0.2693,1129.8143,0.165574,-365.098687,-365.090101,-365.089157,-365.132258,30.745,-1798.824829508,-1810.3233044241,-1820.992839951,-1672.76956657
gdb_31688,CNc1cn(cn1)C=O,5.22204,0.92551,0.79187,3.5737,77.31,-0.1998,-0.0423,0.1575,1384.3945,0.125297,-434.115944,-434.107515,-434.106571,-434.149275,30.316,-1608.939978599,-1617.870686687,-1626.76060669,-1499.732704802
gdb_61420,CC(NC(N)=[NH2+])C([O-])=O,3.02836,0.98188,0.81787,7.2725,71.9,-0.2368,0.0229,0.2598,1397.7658,0.147484,-472.459295,-472.44955,-472.448606,-472.494267,35.834,-1687.377348581,-1697.258732804,-1707.334644817,-1565.572831609
gdb_11467,CCC1CCC(C)C1,4.76364,1.08397,0.94546,0.1158,85.29,-0.2965,0.0813,0.3778,1342.9761,0.224568,-314.302021,-314.292789,-314.291845,-314.336171,34.744,-2211.0135287931,-2226.5506516331,-2240.185167185,-2052.458319727
gdb_56356,C#CCCN=C(C#N)N,5.96905,0.65299,0.62195,4.508,81.19,-0.2611,-0.0456,0.2156,1713.7503,0.122431,-396.903722,-396.893909,-396.892965,-396.93937,34.733,-1612.444616364,-1620.507479505,-1629.397399508,-1504.947304592
gdb_114312,CC1C2OC(CO)C12O,2.29259,1.31466,1.12208,2.7939,71.37,-0.2367,0.0598,0.2964,1185.0184,0.15748,-460.104068,-460.094804,-460.09386,-460.137911,34.791,-1773.9484902211,-1785.021514035,-1795.690422053,-1645.418331787
gdb_78318,CC1C2C1C1(C)OCC21,2.98889,1.38564,1.21215,1.6767,82.09,-0.2401,0.0743,0.3144,1146.4977,0.182112,-387.041046,-387.032666,-387.031722,-387.073355,33.44,-2007.4107036351,-2020.8168059111,-2032.671705939,-1865.0590319671
gdb_82682,CN1C2CC3C2C13C#N,2.89133,1.63109,1.26772,4.5602,77.7,-0.2315,0.0083,0.2399,1010.8221,0.136725,-380.812246,-380.804712,-380.803768,-380.844094,29.374,-1703.6467744241,-1714.0289108291,-1723.511826837,-1587.387554485
gdb_94457,CC1CCC11CCCC1,2.55138,1.34868,1.18403,0.0688,91.3,-0.2737,0.074,0.3477,1230.393,0.231025,-352.369295,-352.360236,-352.359292,-352.403118,35.832,-2349.3805183111,-2365.9153804611,-2380.142264509,-2181.4929953971
gdb_127674,Cn1c(ncn1)NC=N,3.54619,1.12818,0.86058,1.801,76.68,-0.2232,-0.0013,0.222,1284.3414,0.126489,-430.278182,-430.269513,-430.268569,-430.312887,29.873,-1549.870673902,-1558.650152321,-1567.540072324,-1441.165407305
gdb_117028,COCC(=O)C(=O)C#N,4.48149,0.81535,0.69585,4.5926,65.9,-0.2839,-0.1359,0.148,1524.1336,0.096857,-473.82284,-473.813146,-473.812202,-473.858849,31.655,-1449.5564576531,-1455.916261368,-1463.620189361,-1355.504781224
gdb_110605,CCC1C2C3CC3(C)C12,2.95433,1.21108,1.07486,0.1742,89.87,-0.2518,0.0954,0.3472,1277.8543,0.205888,-351.120274,-351.111228,-351.110284,-351.153817,35.496,-2193.460219536,-2208.2261338151,-2221.267025853,-2038.7679558741
gdb_126319,CCc1cn(nn1)C=O,5.0343,0.91815,0.78404,5.4308,74.72,-0.2691,-0.0671,0.202,1409.4024,0.123984,-434.083582,-434.07518,-434.074236,-434.117524,29.663,-1588.632532341,-1597.580183172,-1606.470103175,-1479.808666543
gdb_129814,NC1=CC(=N)C(O)=NN1,3.22637,1.39802,0.97732,5.0204,75.68,-0.1939,-0.016,0.1779,1129.1617,0.115387,-450.140635,-450.132776,-450.131832,-450.172659,30.738,-1475.829631974,-1484.228839939,-1492.525763937,-1372.179577881
gdb_38250,C1C2CC11OCCC1C2,3.09773,1.71445,1.40246,1.436,81.19,-0.2371,0.0851,0.3221,997.6806,0.186738,-387.082235,-387.075375,-387.074431,-387.11328,29.175,-2033.2571718361,-2047.6170877921,-2059.47198782,-1890.112328792
gdb_114542,OCC1CN2CC(C2)O1,3.61186,1.20964,1.08296,1.6484,74.29,-0.2169,0.0787,0.2956,1167.0872,0.173263,-440.236537,-440.228731,-440.227787,-440.269027,31.002,-1844.803041447,-1857.6795261271,-1868.94143015,-1708.686299203
gdb_20567,CC(O)C1=CNN=C1,4.52633,1.49652,1.1682,1.429,65.83,-0.2374,0.0204,0.2579,993.631,0.132124,-379.93995,-379.932309,-379.931365,-379.97237,28.274,-1550.9543819451,-1560.379567125,-1569.270114637,-1443.925191887
gdb_71812,CC12OC3C4CN4C1C23,3.46216,1.65847,1.58506,1.228,74.17,-0.2035,0.0626,0.2661,924.7402,0.148829,-401.87351,-401.8667,-401.865756,-401.904269,28.385,-1754.0188043811,-1765.743810046,-1775.819722059,-1630.442829502
gdb_30816,CCc1c(cc([nH]1)C)N,2.3991,1.23698,0.87018,1.4584,89.02,-0.1677,0.0492,0.217,1404.9252,0.182439,-383.316818,-383.306337,-383.305393,-383.352944,37.573,-2019.585005744,-2031.672084102,-2043.52698413,-1879.268345763
gdb_120398,CCCC1OC(=N)C1N,2.98243,0.90244,0.77906,1.6372,80.89,-0.2463,0.0222,0.2685,1555.1441,0.18255,-420.409147,-420.399168,-420.398224,-420.444732,36.101,-1940.8464314421,-1953.247891809,-1965.1027918371,-1799.93426542
gdb_126845,CCn1c(c(nn1)O)O,3.1125,1.30448,0.99436,3.0725,67.87,-0.2072,0.0121,0.2194,1173.0957,0.123829,-471.200371,-471.191352,-471.190408,-471.234478,32.2,-1525.242828179,-1533.802678448,-1542.692598451,-1416.266477694
gdb_74311,CC1=NC(C=O)C(=N)N1,2.67877,1.40413,1.06783,4.7326,73.47,-0.233,-0.0276,0.2054,1138.8855,0.123518,-434.103074,-434.094293,-434.093349,-434.137212,31.195,-1600.863937769,-1609.573762689,-1618.463682692,-1492.163063735
gdb_42535,O=C1C2C3C(C#N)C2C13,5.84229,1.06787,1.00904,2.8317,70.79,-0.2626,-0.0242,0.2383,1115.0566,0.101686,-399.501747,-399.494972,-399.494028,-399.533225,25.814,-1521.4194158421,-1529.6121733461,-1537.316101339,-1425.0365434781
gdb_63427,CC1(CC(C1)CC#N)C,3.76724,0.79592,0.78202,4.1309,86.83,-0.2957,0.0359,0.3317,1572.3841,0.193243,-367.233925,-367.224132,-367.223187,-367.268805,36.838,-2116.1730735511,-2129.5810583541,-2142.028326878,-1968.6971633891
gdb_73683,CC12CCOC1COC2,2.28353,1.78383,1.36944,1.672,76.48,-0.2408,0.0773,0.3182,1043.1857,0.18483,-424.24103,-424.233064,-424.23212,-424.273358,31.539,-1996.2266107281,-2009.8918742211,-2021.7467742491,-1853.630838059
gdb_19911,CCN1C2C3OC3C12,4.63943,1.60725,1.45472,1.5436,68.08,-0.2165,0.0467,0.2632,917.2156,0.14086,-363.752087,-363.744829,-363.743884,-363.783841,27.903,-1581.672830022,-1592.227531402,-1601.71044741,-1467.848345003
gdb_33746,C#CC12CC(C1)C21CC1,2.35969,1.65471,1.2622,0.5533,87.65,-0.2561,0.0412,0.2973,1077.3612,0.158899,-348.653476,-348.64553,-348.644586,-348.685583,32.25,-1901.2255131821,-1913.1274763851,-1923.796384403,-1772.3740701401
gdb_97035,CN=C1COC(=N)N1C,3.14954,1.3063,0.9396,2.444,79.8,-0.2276,0.0095,0.237,1236.5846,0.14774,-435.300991,-435.291556,-435.290612,-435.336512,32.617,-1724.7160166081,-1734.79255613,-1744.868468143,-1603.512025749
gdb_119576,COCC12CC1CC2C,3.23429,0.97669,0.87097,1.1972,87.01,-0.2399,0.0888,0.3286,1470.8737,0.204762,-388.254763,-388.244949,-388.244005,-388.28971,36.445,-2141.1774246741,-2155.4607845321,-2168.50167657,-1987.1101599761
gdb_48125,N=C1OCC1C(=O)C=O,2.63926,1.31702,1.06013,2.0001,64.29,-0.2638,-0.1065,0.1572,1117.2508,0.099248,-473.828231,-473.819906,-473.818962,-473.862481,28.686,-1452.9393586721,-1460.158222208,-1467.862150201,-1357.783893912
gdb_73689,OC12CCCC1CCC2,2.46674,1.60878,1.24915,1.1826,84.13,-0.2554,0.0776,0.3329,1123.0337,0.20868,-388.327857,-388.319636,-388.318691,-388.360619,33.732,-2187.04456752,-2202.3275492151,-2215.367813744,-2031.606195657
gdb_30745,Cc1c(c[nH]c1OC)N,2.9199,1.27071,0.94394,1.1715,80.11,-0.1697,0.0596,0.2293,1265.8452,0.158559,-419.226982,-419.216865,-419.215921,-419.262014,36.265,-1826.8788743711,-1837.4166330081,-1848.085541026,-1698.9906576441
gdb_38120,C1C2C=CC3COC12C3,2.4365,2.27497,1.6022,1.3024,79.25,-0.2234,0.009,0.2324,901.796,0.162604,-385.859819,-385.853271,-385.852326,-385.890197,28.343,-1894.0317500061,-1906.8103432821,-1917.478623791,-1763.8393202311
gdb_74915,CC1=CC2OC3C(C1)C23,3.47022,1.50015,1.26354,1.8133,79.91,-0.2165,0.0101,0.2265,1048.7827,0.160706,-385.863699,-385.856369,-385.855425,-385.895206,29.753,-1896.466484926,-1908.754366164,-1919.423274182,-1766.982512812
gdb_95995,[NH3+]C1COCC1C([O-])=O,2.45141,1.47923,0.9933,5.5389,67.13,-0.2552,0.02,0.2752,1159.883,0.149924,-476.253513,-476.245302,-476.244358,-476.287157,30.771,-1719.1224013821,-1729.96701192,-1740.042923933,-1596.8447426241
gdb_12018,CC1(CN1C2CC2)C,3.75256,1.33024,1.2731,1.1335,80.27,-0.2221,0.0869,0.309,1103.7353,0.187227,-329.089652,-329.080797,-329.079852,-329.122761,33.739,-1929.488518542,-1942.5959265341,-1954.450826562,-1790.0284083461
gdb_98186,CCC(=O)C(C)(O)CC,2.76921,0.96224,0.9225,2.4581,82.31,-0.2372,-0.0074,0.2298,1473.8478,0.201154,-425.459173,-425.447558,-425.446614,-425.496386,41.784,-2132.7706866011,-2145.9232752411,-2158.964167279,-1979.869333625
gdb_37965,C1C2C3COCCC1C23,2.53987,1.87149,1.36716,1.3158,80.87,-0.2355,0.0784,0.3139,1011.7748,0.186485,-387.060154,-387.053105,-387.052161,-387.091188,29.771,-2019.4011456071,-2033.6424623621,-2045.49736239,-1876.249399964
gdb_21855,OC1=CC(=N)C=NN1,3.99082,1.90402,1.28902,3.3219,66.03,-0.2047,-0.0306,0.1741,866.0969,0.097863,-394.788323,-394.781689,-394.780745,-394.818969,25.432,-1307.545523372,-1314.936324374,-1322.047883871,-1219.151468087
gdb_107463,CC1(O)CN2CC12CO,2.59931,1.38781,1.19875,3.6611,74.48,-0.2334,0.0603,0.2937,1132.731,0.169706,-440.233789,-440.224619,-440.223675,-440.267096,35.515,-1843.078646715,-1855.0992091191,-1866.361113142,-1707.474579324
gdb_1281,CC[NH2+]CC([O-])=O,6.15033,1.33409,1.23569,5.3151,57.48,-0.248,0.0213,0.2693,983.9296,0.136774,-362.945907,-362.938068,-362.937124,-362.978657,27.354,-1470.468822587,-1479.769133476,-1488.660308497,-1366.140431265
gdb_82501,CN1C2CC3(C)OC2C13,3.37018,1.44969,1.40235,0.9239,78.46,-0.2118,0.0786,0.2904,1040.958,0.171329,-403.090987,-403.083286,-403.082342,-403.122566,31.423,-1890.14495926,-1903.087959894,-1914.349863917,-1753.712579989
gdb_79150,CC1C2C3CC(O)C2C13,4.20928,1.18509,1.10274,1.3004,82.66,-0.2574,0.0805,0.3379,1185.3304,0.184119,-387.054923,-387.04704,-387.046096,-387.086952,31.957,-2016.118646028,-2029.8366202771,-2041.691520305,-1873.5912718401
gdb_70928,CC12CC3(C1)COCC23,3.36074,1.44181,1.23773,1.814,83.01,-0.2399,0.0921,0.332,1090.4344,0.184288,-387.026341,-387.018601,-387.017657,-387.058248,31.431,-1998.1831837901,-2011.9908918261,-2023.845791854,-1855.5792535041
gdb_93623,CC1C(O)CCC1C#C,1.88986,1.60968,1.33233,1.8067,83.13,-0.2469,0.0509,0.2979,1130.9788,0.181825,-387.070674,-387.061081,-387.060137,-387.104994,36.462,-2026.002540287,-2038.647474146,-2050.502374174,-1884.912789218
gdb_43650,O=C1NC(CC#N)C=C1,3.65084,1.04645,0.84864,4.8153,72.33,-0.2586,-0.0471,0.2114,1274.6824,0.113754,-416.868692,-416.860703,-416.859758,-416.902031,29.085,-1602.7339145891,-1611.0528014021,-1619.349097891,-1500.525248669
gdb_130149,C(C=O)c1[nH]nc(n1)N,4.68972,0.87535,0.80391,2.4745,69.21,-0.218,-0.0351,0.1829,1378.9688,0.11371,-450.164655,-450.156202,-450.155258,-450.199491,29.947,-1490.902398154,-1498.928865773,-1507.225789771,-1389.016899369
gdb_54438,CC(=O)C12CC1C(=O)N2,3.46955,1.22935,1.01526,2.1124,70.87,-0.253,-0.038,0.215,1150.233,0.122944,-437.901085,-437.892772,-437.891828,-437.934412,30.743,-1634.9891322071,-1643.9932588481,-1652.883178851,-1526.1395385401
gdb_80869,CC1OC2CC1(O)C2O,2.19051,1.73582,1.48139,2.4037,70.16,-0.2452,0.0601,0.3053,1005.4438,0.158921,-460.140004,-460.131654,-460.13071,-460.172194,33.336,-1796.4986536451,-1808.1452206851,-1818.814128703,-1666.9312228341
gdb_59463,CC(O)C1OC1C(C)O,2.96842,0.94842,0.91831,2.0823,75.33,-0.262,0.0675,0.3296,1425.3946,0.179594,-461.34073,-461.330355,-461.329411,-461.376369,38.226,-1922.1134052651,-1934.266372068,-1946.121272096,-1781.339291223
gdb_53304,CC#CC1OC1CC#N,3.26643,0.77787,0.66885,5.5249,79.7,-0.2643,0.0078,0.272,1647.8048,0.121859,-400.716657,-400.706989,-400.706044,-400.753263,32.67,-1655.9347551181,-1664.0892345731,-1672.978527067,-1549.398787134
gdb_18823,O=C1OC2C3CC1C23,4.37724,2.28664,1.90134,4.3867,59.57,-0.2628,0.008,0.2708,704.5152,0.109737,-382.545167,-382.539703,-382.538759,-382.574615,22.136,-1464.442226151,-1473.457020445,-1481.161575947,-1369.279231283
gdb_33018,COCc1cncnc1,5.05452,0.92154,0.78868,3.5786,77.25,-0.2466,-0.0364,0.2102,1415.8532,0.137482,-418.043686,-418.035383,-418.034439,-418.078382,29.116,-1712.201604621,-1722.1005590961,-1731.583475104,-1597.473506642
gdb_16160,CCC12CC1OC=N2,4.4879,1.6632,1.42933,1.3111,67.56,-0.2428,0.0171,0.2599,911.9846,0.142992,-363.864647,-363.857445,-363.856501,-363.896078,27.52,-1652.305243062,-1662.895084946,-1672.378628463,-1538.278072636
gdb_45200,O=C1NC2CC3CC12C3,3.43225,1.55368,1.31547,3.5471,76.3,-0.2431,0.0136,0.2567,988.6704,0.151052,-401.921325,-401.91469,-401.913746,-401.95209,27.802,-1784.023147216,-1795.8579669561,-1805.933878969,-1660.450937391
gdb_46146,O=C1CCC(CO1)C#N,4.57942,0.99681,0.84837,1.7271,69.71,-0.279,-0.0093,0.2697,1273.9211,0.125728,-437.942464,-437.934451,-437.933506,-437.975605,29.167,-1660.954827118,-1670.1472064591,-1679.036498953,-1551.9885167771
gdb_9691,COC1CC1(C)OC,3.92056,1.25435,1.20242,0.7472,72.23,-0.2346,0.0853,0.3199,1125.7567,0.173751,-386.103651,-386.094011,-386.093066,-386.137713,34.526,-1813.8681027651,-1825.5937359391,-1836.855639962,-1681.487549107
gdb_63099,CC1(O)C2COC(=N)C12,2.76079,1.41781,1.25918,2.1319,73.61,-0.2495,0.0238,0.2732,1067.3986,0.147824,-439.091629,-439.083375,-439.082431,-439.124051,32.109,-1754.2145871891,-1765.0328423491,-1775.108754362,-1631.4261361051
gdb_17119,N=C1CC(O1)C1CO1,4.71945,1.47619,1.39581,3.418,62.48,-0.2645,0.0269,0.2914,914.4486,0.118982,-399.771385,-399.76434,-399.763396,-399.803227,25.85,-1457.449265855,-1466.359893655,-1474.657445162,-1356.794939728
gdb_24557,N1C=CC=CN=CN=C1,2.19181,2.05929,1.21554,3.9081,84.07,-0.2047,-0.0121,0.1925,1008.881,0.127025,-396.931743,-396.924205,-396.923261,-396.963717,28.734,-1630.028046053,-1639.518492169,-1648.408412172,-1520.225266215
gdb_47100,O=C1COC2CCOC12,2.96306,1.63291,1.24587,2.9656,68.09,-0.2364,-0.0361,0.2004,1004.3637,0.137187,-458.981931,-458.974483,-458.973539,-459.014521,27.882,-1697.6490434021,-1708.0845180721,-1717.56743408,-1581.703577963
gdb_46916,O=C1CNC2CC2CO1,3.30426,1.3986,1.0859,4.6281,72.32,-0.2389,0.018,0.2569,1102.6159,0.150093,-439.092301,-439.084724,-439.08378,-439.12453,29.689,-1754.6362732371,-1765.8793519901,-1775.955264003,-1631.726712916
gdb_93940,NC(=O)N1CCC(O)C1,2.65814,1.47133,1.19901,3.7903,71.43,-0.2379,0.0407,0.2786,1089.9322,0.161689,-456.390179,-456.381559,-456.380615,-456.423773,32.907,-1792.610607881,-1804.087119982,-1814.756028,-1663.56400954
gdb_24266,C1C2OC2C2=C1C=CO2,3.97975,1.58899,1.23468,1.9975,70.58,-0.2155,0.005,0.2205,959.9253,0.115218,-420.628809,-420.622621,-420.621676,-420.659296,25.114,-1613.0802829811,-1622.529941012,-1630.826237501,-1509.442151559
gdb_42143,C1CCOCCOCC1,1.81837,1.76255,1.0201,1.4557,80.49,-0.2372,0.0776,0.3148,1234.2606,0.208279,-425.398486,-425.389778,-425.388834,-425.431451,34.369,-2094.6890479181,-2109.665805221,-2122.706697259,-1939.12203671
gdb_127423,Cc1c(nn(n1)C)CO,2.92006,1.22167,0.91655,1.5294,76.33,-0.2418,0.0007,0.2424,1287.027,0.147725,-435.278455,-435.26885,-435.267905,-435.31413,33.05,-1710.574473784,-1720.544336776,-1730.61962128,-1589.467119311
gdb_96751,CN=C(C=O)OCC#C,3.99814,0.80265,0.674,1.3781,76.62,-0.2478,-0.0772,0.1706,1590.9628,0.119753,-437.845183,-437.835118,-437.834173,-437.881383,34.188,-1599.9101240891,-1607.814854962,-1616.704147456,-1492.863363779
gdb_13059,O=CNC1COC1=O,4.38663,1.30255,1.11739,3.321,56.33,-0.2738,-0.0106,0.2633,1009.0202,0.095756,-435.777782,-435.770439,-435.769495,-435.810577,25.208,-1325.130208079,-1332.0761052,-1339.187664697,-1238.188836129
gdb_53717,C#CC#CC#CC(=O)N,11.40399,0.46393,0.44579,3.7775,107.3,-0.2478,-0.0798,0.1681,2245.2658,0.075317,-398.304997,-398.295577,-398.294633,-398.340225,32.151,-1398.299640006,-1403.055530717,-1409.5734667,-1317.640888164
gdb_87439,CC1OC11C2C3OC2C13,4.70663,1.18428,1.10763,2.0592,72.02,-0.2346,0.081,0.3156,1117.0208,0.134513,-421.704494,-421.697192,-421.696248,-421.736189,28.854,-1660.2306817321,-1670.758400225,-1680.2413162331,-1543.9796194101
gdb_104994,CC(C#N)C1(CO)CO1,2.94923,1.1403,0.97975,2.7636,71.38,-0.2787,0.0259,0.3046,1237.5426,0.14607,-439.074209,-439.064773,-439.063829,-439.108765,34.279,-1743.283380409,-1753.3599199311,-1763.435831944,-1621.834033531
gdb_99822,CCC(O)(C#N)C(N)=O,2.08782,1.32988,1.20378,4.4696,69.14,-0.2652,-0.0072,0.258,1157.9839,0.133379,-455.190767,-455.180495,-455.179551,-455.226249,36.541,-1667.8204030871,-1676.483164832,-1685.96608084,-1553.32950351
gdb_101388,CCC(O)C1CN=CO1,3.9986,0.96626,0.92476,2.0562,75.02,-0.252,0.0199,0.2719,1353.6309,0.171158,-440.303784,-440.294578,-440.293634,-440.338296,33.654,-1887.0011391701,-1898.99911125,-1910.261015273,-1752.1532201241
gdb_61694,CC(OC=N)(C#N)C#N,2.21722,1.27371,1.03555,4.2089,69.5,-0.3009,-0.0456,0.2552,1181.8294,0.098098,-432.864814,-432.855421,-432.854476,-432.899479,32.226,-1451.6962633431,-1458.244947267,-1465.948247751,-1356.697048324
gdb_44508,O=C1CC2C3OC2C3O1,4.42561,1.41569,1.22312,2.6048,64.22,-0.2597,-0.0029,0.2568,969.9124,0.113964,-457.73307,-457.726737,-457.725793,-457.763979,25.321,-1541.8291460671,-1551.1871877841,-1559.4841117821,-1438.199799771
gdb_28507,Cc1c(nc(cn1)O)O,3.15962,1.42772,0.98936,2.3979,73.24,-0.2228,-0.0338,0.189,1127.1918,0.113502,-454.022857,-454.015019,-454.014074,-454.055241,29.695,-1562.797986811,-1571.210999974,-1579.507296463,-1459.734026124
