mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_86026,OC1CC(O)(C=C1)C#N,3.45259,1.18104,1.12176,2.7179,70.6,-0.2738,-0.032,0.2418,1109.5063,0.12409,-437.89726,-437.888892,-437.887947,-437.930214,31.725,-1632.5889102821,-1641.558523928,-1650.447816422,-1523.505255758
gdb_133243,Cn1c(=O)cc(cn1)F,3.34812,1.35425,0.97005,2.0942,68.51,-0.242,-0.0628,0.1792,1107.9926,0.10099,-478.00859,-478.001036,-478.000092,-478.040914,27.818,-1457.285486006,-1464.988158981,-1472.692086974,-1360.956579416
gdb_105220,CC(C)C1(CO)NC1C,1.78112,1.46184,1.02924,1.498,85.34,-0.2402,0.0636,0.3038,1328.3623,0.215804,-405.528103,-405.517208,-405.516264,-405.563498,40.746,-2163.7539434761,-2178.24689134,-2191.880779383,-2002.974215005
gdb_127342,Cn1cnc(n1)CC=O,4.90104,0.858,0.79061,5.1354,72.54,-0.2426,-0.0198,0.2228,1428.2374,0.124412,-434.104374,-434.095692,-434.094748,-434.139465,29.538,-1601.679699469,-1610.45164778,-1619.341567783,-1493.576841512
gdb_29704,Cn1c(cc(c1O)O)N,2.4949,1.53928,0.96451,1.7416,72.54,-0.1652,0.0587,0.2238,1175.4351,0.135081,-455.158551,-455.14869,-455.147746,-455.193203,35.429,-1647.604573143,-1656.525241087,-1666.008157095,-1532.592841096
gdb_129337,N=C1[N-]C(NC=[NH2+])=NO1,7.12671,0.8444,0.75495,14.7548,76.64,-0.1517,-0.0825,0.0692,1406.4804,0.102277,-466.13463,-466.12658,-466.125636,-466.167732,29.39,-1323.457269085,-1330.847442578,-1338.551370571,-1226.861043661
gdb_27033,C#Cc1c(oc(=O)o1)O,2.97991,1.38692,0.94643,3.6991,64.12,-0.225,-0.0205,0.2045,1107.6396,0.063728,-492.511222,-492.503455,-492.502511,-492.543681,28.056,-1266.6269165001,-1271.530271826,-1277.455211804,-1190.4561090261
gdb_102181,CCC(CC#N)N1CC1,2.40911,1.18166,0.8503,3.6664,83.35,-0.245,0.0336,0.2786,1388.4314,0.18185,-383.259486,-383.249669,-383.248725,-383.294582,35.801,-1983.608659756,-1996.11240409,-2007.967304118,-1842.6456655051
gdb_131402,OC1=NNN=C1OC=N,3.58641,1.14584,0.87546,3.663,63.91,-0.2333,-0.0155,0.2178,1216.9735,0.090022,-486.051093,-486.043052,-486.042107,-486.08455,28.196,-1283.307988247,-1289.815256577,-1296.925561056,-1193.672092651
gdb_64646,OC1(C=CNC1=O)C#C,2.32285,1.63307,1.40253,2.9485,69.35,-0.2337,-0.0303,0.2034,975.5788,0.099456,-436.677742,-436.669444,-436.6685,-436.710471,31.226,-1495.1820095341,-1502.418443322,-1510.122371315,-1399.328127257
gdb_132360,Cc1cc(nc(c1)F)N,1.93203,1.75299,0.92489,3.3542,76.66,-0.2127,-0.0086,0.2041,1199.7002,0.124691,-442.117278,-442.109032,-442.108088,-442.151252,30.97,-1661.821417047,-1670.8675867911,-1679.7575067941,-1553.4129622071
gdb_47291,N=C1CCNC(=O)CO1,3.10156,1.32739,0.99326,2.7773,70.93,-0.2487,0.0025,0.2512,1154.1257,0.13802,-455.180544,-455.172396,-455.171452,-455.21391,30.264,-1661.40537858,-1671.400969441,-1680.883885449,-1545.586669959
gdb_51246,[NH2+]=CNC1=CC(=O)N[CH-]1,5.25174,0.82502,0.71333,11.5814,105.83,-0.1216,-0.0476,0.074,1495.1554,0.12391,-434.057513,-434.048571,-434.047627,-434.091047,33.724,-1572.27400022,-1580.882796191,-1589.772716194,-1463.19411075
gdb_118829,OCCC1(O)CC1C=O,2.59114,0.87149,0.74394,2.9303,74.47,-0.2433,-0.0222,0.2212,1540.9898,0.155739,-460.146035,-460.135748,-460.134804,-460.181936,36.504,-1800.2831604241,-1810.714242531,-1821.383150549,-1673.044415512
gdb_30728,CCc1c(c(co1)C)O,3.03409,1.18283,0.9089,1.8383,80.17,-0.1933,0.0294,0.2227,1328.9704,0.157665,-423.064694,-423.054806,-423.053862,-423.099974,35.165,-1885.916803618,-1896.598889325,-1907.267797343,-1758.544399289
gdb_75154,CC1(CN=C(N)O1)C=O,3.44104,1.12173,1.08747,2.9748,70.43,-0.2346,-0.0318,0.2028,1169.0713,0.135041,-455.182964,-455.174057,-455.173112,-455.216773,32.724,-1662.92395036,-1672.44326189,-1681.925550389,-1547.383228226
gdb_109105,C1=C(C(=O)C(=O)N1)CO,3.466,1.18262,0.88661,5.1595,66.48,-0.2373,-0.091,0.1463,1207.7373,0.100276,-473.865809,-473.85724,-473.856296,-473.899839,30.0,-1476.5198918741,-1483.5856432141,-1491.289571207,-1381.226375134
gdb_63239,CC1(C=CCNC1=O)C,2.25485,1.69249,1.2283,3.3958,81.53,-0.2382,0.0149,0.2531,1103.9771,0.171571,-403.204072,-403.195033,-403.194089,-403.237873,34.33,-1961.1068145251,-1973.2102081171,-1984.47211214,-1826.0687602521
gdb_115086,COC1CC=CNC1=O,2.36558,1.61154,1.17237,2.0605,75.12,-0.2184,-0.0087,0.2097,1098.0837,0.14852,-439.12014,-439.111558,-439.110614,-439.153603,31.729,-1772.1054962881,-1782.717928496,-1792.793840509,-1649.9702820731
gdb_128209,CNc1cc(n[nH]1)OC,5.12742,0.90074,0.77458,2.9111,76.87,-0.194,0.0464,0.2404,1468.7373,0.14841,-435.270895,-435.261549,-435.260604,-435.305151,33.477,-1705.830505744,-1715.962893567,-1726.038178071,-1583.832716
gdb_49764,O=CC1C=CC=CC=C1,2.60712,1.40424,1.19781,2.7655,83.33,-0.214,-0.058,0.156,1092.3042,0.137003,-384.711834,-384.703931,-384.702986,-384.744815,29.699,-1801.5124505551,-1811.663663648,-1821.145952147,-1686.3243884791
gdb_127135,CN(C)C1=NOC(=N)O1,4.0151,1.16323,0.91639,4.0244,70.34,-0.2239,0.0276,0.2515,1237.4618,0.123626,-471.188004,-471.179237,-471.178293,-471.221844,30.948,-1517.482424376,-1526.200406913,-1535.090326916,-1408.338528988
gdb_93778,CC1OCC(C)=CC1O,2.88472,1.26661,0.99404,2.0973,81.64,-0.239,0.0135,0.2525,1270.275,0.181867,-424.242096,-424.232699,-424.231755,-424.275831,35.738,-1996.8955353221,-2009.6628334361,-2021.517733464,-1855.182667816
gdb_96840,CN=C1CC(O)C(=O)N1,3.46498,1.11862,0.87148,1.8232,73.36,-0.2553,-0.016,0.2393,1294.6669,0.135995,-455.195912,-455.187049,-455.186104,-455.230093,32.067,-1671.0489368921,-1680.595858818,-1690.078147317,-1555.741648106
gdb_130555,C#CC(=O)n1cncn1,3.81334,1.33055,0.98638,1.9921,69.19,-0.2898,-0.0881,0.2018,1082.5965,0.078174,-431.66605,-431.658744,-431.657799,-431.698475,25.927,-1327.312684381,-1333.3938741001,-1339.911182574,-1244.278810974
gdb_132508,Cc1ccc(c(c1)C)F,3.01399,1.28329,0.91018,1.3476,83.39,-0.2274,-0.0014,0.226,1259.6484,0.146869,-409.999971,-409.991173,-409.990229,-410.034515,32.223,-1885.4185614721,-1895.8967067541,-1905.9726187671,-1764.6130388281
gdb_59768,CC(O)C1OCCC1C,2.16081,1.47434,0.97557,0.8999,81.5,-0.2368,0.0738,0.3107,1289.5395,0.205164,-425.43753,-425.42753,-425.426586,-425.472483,37.514,-2119.189509314,-2133.3555249891,-2146.396417027,-1964.8699859981
gdb_101706,CC(CO)CC1CN1C,3.6095,0.75724,0.69139,2.4529,86.41,-0.2205,0.0752,0.2957,1712.6328,0.215428,-405.51157,-405.50069,-405.499746,-405.547739,39.814,-2153.3793371791,-2167.8816976781,-2181.515585721,-1993.085300674
gdb_122452,CC1(CN1CCOC)C,4.35596,0.64113,0.61499,0.7004,88.28,-0.2229,0.0869,0.3098,1953.0798,0.214286,-405.513542,-405.502348,-405.501404,-405.550483,39.951,-2154.616784927,-2168.9221076,-2182.555995643,-1994.80718537
gdb_22641,C1C=C(CC1=NO)C#N,5.92728,0.85087,0.75091,4.008,77.86,-0.2567,-0.0482,0.2085,1401.0089,0.112558,-416.800218,-416.792079,-416.791134,-416.833359,29.941,-1559.765863323,-1567.9906237861,-1576.286920275,-1457.432950621
gdb_26053,OC(C#C)C1=NC=CN1,3.42814,1.23512,0.94696,2.6126,72.54,-0.2231,0.0149,0.238,1181.0674,0.112971,-416.799247,-416.790998,-416.790054,-416.832751,30.537,-1559.156552084,-1567.3122865571,-1575.609210555,-1457.051425149
gdb_126177,CCC(O)C1=NNC=C1,3.9809,0.98283,0.84804,3.8687,77.7,-0.2421,0.0155,0.2576,1386.3003,0.160232,-419.233097,-419.22399,-419.223046,-419.267767,33.386,-1830.716091906,-1841.887634633,-1852.556542651,-1702.600716921
gdb_97730,CCC#CC1=NCCO1,5.93933,0.65731,0.60291,0.987,87.46,-0.2351,-0.0178,0.2173,1871.1816,0.147627,-401.943626,-401.93426,-401.933316,-401.980016,32.073,-1798.017225425,-1808.1383180861,-1818.214230099,-1677.974753725
gdb_109618,CCN1C(C)C1(C)C#C,1.87435,1.36268,1.02545,1.6861,90.42,-0.2196,0.0492,0.2689,1330.6987,0.190317,-367.155114,-367.144208,-367.143263,-367.190749,40.1,-2066.718461752,-2079.428029038,-2091.875297562,-1919.716320885
gdb_105028,CCC1(CC1)C(C)C=O,2.09235,1.25748,1.05288,2.5946,85.49,-0.2487,-0.026,0.2228,1313.5574,0.203253,-388.292384,-388.281894,-388.280949,-388.328332,38.607,-2164.7849407631,-2178.6441045371,-2191.684369066,-2011.3458125741
gdb_86886,CC1NC(CC1O)C#N,2.89109,1.20335,0.9955,2.8579,75.66,-0.246,0.0284,0.2745,1225.9515,0.160099,-419.22132,-419.212157,-419.211213,-419.255976,33.774,-1823.325918413,-1834.462320636,-1845.131228654,-1695.201758302
gdb_53697,CC#CCCOC1CC1,6.65613,0.49384,0.47555,1.1336,89.26,-0.2425,0.061,0.3035,2340.7776,0.179858,-387.044185,-387.033441,-387.032497,-387.082823,36.866,-2009.3804543861,-2021.3031253861,-2033.158025414,-1871.0002871791
gdb_28824,CC1=NC=NC(=N)C=N1,3.07298,1.50961,1.19806,1.6377,77.28,-0.249,-0.0775,0.1715,1038.0099,0.113646,-413.00544,-412.997687,-412.996743,-413.037873,28.499,-1527.669405482,-1536.13575691,-1544.432680908,-1424.532026242
gdb_53449,CC#CC1COCCN1,4.3202,0.80255,0.71305,1.4482,85.21,-0.211,0.0488,0.2598,1624.8936,0.171882,-403.116871,-403.107586,-403.106642,-403.152337,33.729,-1906.3874022161,-1918.3364285941,-1929.598332617,-1772.394150428
gdb_46126,O=C1NC(CC#N)CO1,3.23984,1.12276,0.91302,4.932,65.45,-0.2788,0.0104,0.2892,1216.4922,0.114333,-454.009593,-454.001649,-454.000704,-454.043019,28.501,-1554.474707435,-1562.821204644,-1571.117501133,-1452.064611126
gdb_133434,FC1=NOC(=N)C(=N)N1,3.17107,1.4672,1.00309,1.3026,61.69,-0.2574,-0.0587,0.1988,1041.7817,0.077646,-510.066303,-510.059059,-510.058115,-510.098577,26.754,-1196.292570235,-1202.411410494,-1208.929346477,-1112.687036129
gdb_126117,CCC(=O)c1ccn[nH]1,4.44682,1.00041,0.82497,2.1563,77.65,-0.2563,-0.0536,0.2028,1361.4632,0.136986,-418.054407,-418.045864,-418.04492,-418.088466,30.604,-1718.9291286101,-1728.677480925,-1738.160396933,-1603.801307398
gdb_57899,CC(O)C(=O)C1NC1C,2.44927,1.12995,1.04636,3.8489,76.4,-0.2542,-0.0304,0.2238,1289.0797,0.168752,-440.279156,-440.269125,-440.268181,-440.314548,36.455,-1871.5468475181,-1883.027124673,-1894.289028696,-1737.251136392
gdb_25062,N=C1NC=C(CC#N)O1,5.98515,0.90979,0.79359,0.5536,69.98,-0.2065,0.0118,0.2183,1329.2235,0.101433,-432.90371,-432.895525,-432.894581,-432.937288,29.224,-1476.103853407,-1483.4105682031,-1491.114496196,-1380.422536105
gdb_127307,Cn1ccc(=O)c(n1)N,3.21437,1.43637,0.9993,4.4014,79.39,-0.1993,-0.0222,0.1771,1137.1414,0.12599,-434.108031,-434.099787,-434.098842,-434.140842,30.93,-1603.974499882,-1613.021297135,-1621.910589629,-1494.440921405
gdb_115314,CCN1CCC(C)C1=O,2.75892,1.20034,0.94144,3.4547,83.82,-0.2336,0.0366,0.2702,1349.7798,0.194976,-404.41252,-404.402833,-404.401889,-404.447489,35.447,-2091.567190643,-2105.041063891,-2117.488959924,-1943.8911051101
gdb_104145,CC1(CO)COC(N)=N1,2.72609,1.24047,1.08123,2.8463,72.92,-0.2281,0.0478,0.2759,1194.631,0.159899,-456.371868,-456.362746,-456.361802,-456.405847,34.51,-1781.1202905821,-1792.2817931651,-1802.9507011831,-1652.3152832061
gdb_57610,CC(O)(CC#C)C1CC1,3.49055,0.96065,0.91844,1.7266,84.36,-0.252,0.0483,0.3004,1376.4387,0.179057,-387.042419,-387.032072,-387.031128,-387.077838,38.932,-2008.272273492,-2020.4440655651,-2032.298965593,-1867.872154814
gdb_29413,c1c(c[nH]c1NC=O)N,3.6658,1.06447,0.82723,4.5138,77.74,-0.1714,0.0092,0.1806,1317.0895,0.125443,-434.11429,-434.105412,-434.104468,-434.148254,32.48,-1607.902078713,-1616.55103526,-1625.440955263,-1499.092018113
gdb_31695,CCc1cc(c[nH]1)CO,4.77811,0.78918,0.74006,2.9839,83.93,-0.1966,0.0416,0.2382,1597.8629,0.171577,-403.187658,-403.1781,-403.177156,-403.222948,34.942,-1950.8068817991,-1962.5845982201,-1973.846502243,-1816.703188427
gdb_120818,CCCC1CN1CC=O,3.90488,0.6236,0.57325,3.1482,84.52,-0.2378,-0.0217,0.216,1978.8887,0.191532,-404.327767,-404.317264,-404.31632,-404.364865,36.833,-2038.383920366,-2051.3457462701,-2063.793642303,-1892.0438014941
gdb_35969,N#CC1CCCCCN1,2.89827,1.15919,0.89203,4.8362,82.78,-0.2352,0.0326,0.2679,1324.8134,0.185643,-383.28683,-383.278077,-383.277133,-383.320471,33.353,-2000.767265852,-2013.9386797621,-2025.79357979,-1858.891246006
gdb_64017,CC1(C)OC=NC1(C)C,1.99905,1.73382,1.5203,1.717,81.03,-0.2423,0.0269,0.2692,1071.6805,0.192769,-404.382372,-404.37289,-404.371946,-404.415582,37.465,-2072.649049311,-2086.251561904,-2098.699457937,-1923.869175447
gdb_35959,C#CC1CCCCCO1,2.97318,1.17775,0.908,1.6528,84.98,-0.2482,0.0421,0.2903,1320.5601,0.183088,-387.058073,-387.049124,-387.04818,-387.091828,34.393,-2018.095299378,-2031.1443490331,-2042.999249061,-1876.6510057241
gdb_121354,CCCC1COCC1O,3.21344,0.88563,0.7645,1.6682,82.08,-0.2404,0.0681,0.3085,1585.5298,0.20556,-425.432682,-425.422568,-425.421624,-425.468362,36.705,-2116.1473456821,-2130.2418253311,-2143.2827173691,-1962.2840214091
gdb_25362,c1c(nc([nH]1)C=O)C=O,3.64204,1.06547,0.82432,8.0482,73.68,-0.2564,-0.0777,0.1787,1272.6399,0.089479,-452.79705,-452.789476,-452.788531,-452.829734,26.767,-1421.4446819621,-1428.246252013,-1435.356556492,-1331.939935747
gdb_61570,NC(=O)C(O)CC1CO1,3.48221,0.86488,0.76249,3.5238,69.0,-0.2609,0.0145,0.2754,1480.273,0.146039,-476.231023,-476.221403,-476.220458,-476.266555,34.506,-1705.009723972,-1714.970174329,-1725.045458833,-1583.916802206
gdb_86182,CC1CC(C)C(C)(O)C1,2.24688,1.39101,1.12068,1.3249,88.09,-0.2574,0.0629,0.3203,1274.0522,0.228056,-389.522782,-389.512459,-389.511515,-389.557301,40.274,-2309.0191394311,-2324.7602026961,-2338.987086744,-2141.3123391091
gdb_61537,CC(CC1(C)CO1)C=O,2.37387,1.13572,0.99122,3.959,79.02,-0.2423,-0.0143,0.2281,1332.4235,0.178887,-424.223503,-424.213145,-424.2122,-424.25994,37.052,-1985.2282604851,-1997.3925224501,-2009.246794969,-1845.210922297
gdb_48469,O=CC1(CNC=N1)C#N,2.20585,1.68194,1.25759,4.9031,67.79,-0.2497,-0.0535,0.1962,1005.9852,0.101183,-432.888308,-432.880173,-432.879229,-432.921541,28.815,-1466.438959789,-1473.777050035,-1481.480978028,-1370.541151882
gdb_26029,CC(C#C)C1=CN=CN1,3.24522,1.18894,0.97393,3.3557,79.83,-0.2191,0.0286,0.2478,1218.1132,0.136563,-380.877703,-380.869109,-380.868165,-380.911689,31.828,-1744.7216310371,-1754.4386079021,-1763.92152391,-1629.8040253401
gdb_50063,O=CC1OC1C(=O)C#C,3.02005,1.00164,0.93752,4.1425,68.07,-0.2652,-0.0916,0.1736,1253.7532,0.085032,-456.511569,-456.502829,-456.501885,-456.546297,30.06,-1403.1778949721,-1409.248417038,-1416.359349026,-1315.315967319
gdb_31528,CCc1nc(c(o1)N)O,3.11841,1.13605,0.88531,1.9756,72.74,-0.2041,0.0113,0.2154,1315.9692,0.135902,-455.1834,-455.17426,-455.173316,-455.217798,33.234,-1663.1975442841,-1672.570646217,-1682.053562225,-1548.026424951
gdb_53953,CC(C)(C1CN1)C(N)=O,2.33567,1.22886,1.2003,4.6043,78.28,-0.2345,0.0291,0.2637,1205.2169,0.181355,-420.414384,-420.404026,-420.403082,-420.450421,38.179,-1944.132696075,-1956.2963305311,-1968.151230559,-1803.5041641211
gdb_127054,CCOCc1cnno1,5.9272,0.73765,0.6642,4.7483,72.07,-0.2677,-0.0351,0.2326,1642.623,0.134172,-455.11494,-455.10595,-455.105006,-455.150352,30.893,-1620.2382781441,-1629.705506427,-1639.188422435,-1505.7034529371
gdb_73960,CC1=C(CCOC1)C=O,2.33167,1.43944,0.92406,3.0586,81.64,-0.2455,-0.0535,0.192,1251.3275,0.159036,-423.053103,-423.044281,-423.043337,-423.086767,32.468,-1878.6433467991,-1889.9943571001,-1900.663265118,-1750.2568879261
gdb_42322,O=C(C#N)C1CCOC1,3.42439,1.08612,0.89953,2.9372,70.12,-0.2758,-0.0921,0.1837,1249.6833,0.124756,-437.904849,-437.896379,-437.895435,-437.940091,29.368,-1637.3510760831,-1646.256683811,-1655.146603814,-1529.703162151
gdb_101169,CCC(O)C1C(C)N1C,2.44285,1.06025,0.87413,1.4261,86.14,-0.2153,0.0714,0.2867,1476.8031,0.21474,-405.518444,-405.507164,-405.50622,-405.554905,40.841,-2157.6928340451,-2171.944190944,-2185.578078987,-1997.582030168
gdb_52302,N=COCC1OCC=C1,4.12934,0.94198,0.80763,4.8547,76.17,-0.2394,0.0008,0.2402,1397.634,0.147447,-439.07732,-439.068604,-439.06766,-439.112085,30.994,-1745.235560908,-1755.76390691,-1765.839818923,-1623.917363411
gdb_55790,[O-]C(=O)CC1=CC[NH2+]C1,3.91075,0.91396,0.90005,5.0224,75.13,-0.2252,-0.004,0.2212,1347.7258,0.148498,-439.119944,-439.111359,-439.110415,-439.154368,31.288,-1771.982504524,-1782.593054205,-1792.668966218,-1650.450326458
gdb_28828,Cc1cnc(=O)ncn1,3.0577,1.53858,1.23255,5.2982,70.64,-0.2539,-0.0995,0.1544,1005.3204,0.101288,-432.896925,-432.88937,-432.888426,-432.92915,27.525,-1471.846204842,-1479.548250308,-1487.252178301,-1375.315867863
gdb_56030,C1CCC(C1)CC(=O)N,3.856,0.84214,0.77376,3.2964,82.16,-0.2429,0.0356,0.2785,1549.7885,0.194881,-404.408654,-404.398454,-404.39751,-404.447159,35.796,-2089.141240849,-2102.29320198,-2114.741098013,-1943.68402714
gdb_116418,COC1OCCOC1=O,2.21267,1.65074,1.20016,4.2495,65.14,-0.2638,-0.0008,0.263,1079.1091,0.135888,-496.116185,-496.107626,-496.106682,-496.14989,30.452,-1645.2187839251,-1654.9564685871,-1664.439384595,-1529.7169673491
gdb_116807,CCN=COCC1CN1,5.42704,0.60958,0.57891,3.161,84.08,-0.2436,0.0199,0.2636,1977.4137,0.18161,-420.369941,-420.359796,-420.358852,-420.407081,35.524,-1916.244313588,-1928.541607461,-1940.396507489,-1776.307924061
gdb_113655,CCC(=O)C1CC1OC,3.0698,0.92769,0.84781,2.6933,80.93,-0.2389,-0.0054,0.2334,1503.9514,0.179533,-424.224529,-424.214119,-424.213175,-424.261046,36.663,-1985.8720847191,-1998.003716216,-2009.858616244,-1845.9049472511
gdb_51608,O=CNC1CC1NC=O,2.83913,1.16964,0.92831,4.244,70.5,-0.243,0.0052,0.2482,1243.7314,0.136341,-455.175569,-455.166705,-455.165761,-455.210202,31.565,-1658.283521305,-1667.829815722,-1677.31273173,-1543.259866587
gdb_109636,COC1C(N)C1(N)C#N,2.12838,1.33363,1.05627,5.6123,74.44,-0.2344,0.0268,0.2612,1214.1658,0.146659,-435.23225,-435.22217,-435.221225,-435.267129,36.049,-1681.5804204391,-1691.2522166561,-1701.32750116,-1559.973568802
gdb_104078,CC1(CO)NC=CC1=O,2.35717,1.521,1.23476,3.4829,74.49,-0.2185,-0.0283,0.1902,1078.4668,0.147519,-439.120357,-439.111481,-439.110537,-439.15366,33.417,-1772.2416657411,-1782.669610303,-1792.745522316,-1650.0060500861
gdb_128274,CNc1nc(no1)OC,6.63675,0.90265,0.80364,2.2806,69.41,-0.2257,0.024,0.2497,1403.6891,0.12448,-471.203765,-471.194843,-471.193899,-471.237871,30.874,-1527.372593725,-1535.993312367,-1544.88323237,-1418.395615731
gdb_93645,NC1C(O)COC1C#N,2.03968,1.67962,1.34343,4.209,67.33,-0.2617,0.0108,0.2725,1029.6166,0.137267,-455.144802,-455.136092,-455.135147,-455.179028,31.769,-1638.9769519021,-1648.619882705,-1658.102171204,-1523.697901021
gdb_124299,CC(=O)Cc1cnno1,5.04333,0.94189,0.80263,5.1999,67.66,-0.2695,-0.0371,0.2324,1349.7513,0.110302,-453.945733,-453.937173,-453.936229,-453.980905,29.507,-1514.4019826951,-1522.36193436,-1530.658858358,-1413.0875171001
gdb_127487,Cn1c(nn(c1=O)C)N,2.53618,1.66635,1.02053,3.6537,72.29,-0.1968,0.0432,0.24,1138.4495,0.136998,-451.375383,-451.366128,-451.365184,-451.409348,32.792,-1622.793494792,-1632.093805681,-1641.576721689,-1506.990473896
gdb_116096,COC1CCNC(=O)O1,2.68959,1.32611,0.9307,4.4462,69.58,-0.2533,0.0555,0.3087,1241.5971,0.148561,-476.268968,-476.260189,-476.259245,-476.303135,31.568,-1728.820552977,-1739.308738403,-1749.384650416,-1606.8710814261
gdb_127086,CN(C)c1c(nno1)O,2.66179,1.55231,0.99842,4.0996,71.5,-0.196,-0.0158,0.1802,1137.6194,0.122502,-471.16713,-471.157938,-471.156993,-471.201379,32.279,-1504.38380151,-1512.835092722,-1521.7243852161,-1395.496557303
gdb_30551,NC=[NH+]C1=COC([O-])=C1,6.5568,0.7957,0.72688,14.1129,98.54,-0.133,-0.0621,0.0709,1468.7271,0.111447,-453.928728,-453.920178,-453.919233,-453.96192,32.179,-1503.73119215,-1511.6974189051,-1519.993715394,-1401.174258735
gdb_61549,CC(=O)C(O)CC1CN1,3.31214,0.85727,0.74542,3.5839,76.36,-0.2446,-0.031,0.2136,1546.9207,0.168864,-440.27493,-440.264973,-440.264029,-440.310836,35.699,-1868.8949944841,-1880.421707305,-1891.683611328,-1734.921822984
gdb_64029,CC1(C)NC=NC1C#C,2.30814,1.60118,1.21078,3.0916,81.34,-0.2265,0.0233,0.2498,1100.4601,0.158413,-382.052599,-382.043571,-382.042626,-382.08582,34.939,-1854.127825187,-1865.349568634,-1876.017849143,-1725.359213333
gdb_99165,CCC(=O)NC1CCC1,4.91047,0.69392,0.68509,3.3301,85.48,-0.2413,0.0351,0.2764,1779.1095,0.194062,-404.382082,-404.372054,-404.37111,-404.418716,36.113,-2072.467071701,-2085.72696438,-2098.174860413,-1925.8357886531
gdb_64015,CC1(CC=CC1(C)C)C,1.85495,1.73459,1.4419,0.094,92.61,-0.2342,0.0284,0.2625,1147.7634,0.228122,-352.379154,-352.36941,-352.368466,-352.412201,39.908,-2355.5671295421,-2371.6721480271,-2385.899032075,-2187.192659644
gdb_22391,CC(=NO)CC1CCC1,4.07696,0.76429,0.69653,0.6786,86.56,-0.2375,0.0162,0.2537,1670.2539,0.192694,-404.305905,-404.295722,-404.294778,-404.34296,36.785,-2024.6653186081,-2037.8279473921,-2050.275843425,-1878.2982168491
gdb_22668,CCC1CC(C=C1)=NO,5.17707,0.80215,0.72528,1.4236,88.31,-0.2175,-0.0257,0.1918,1581.8049,0.170647,-403.132743,-403.12348,-403.122536,-403.167513,34.473,-1916.3472250641,-1928.3100566401,-1939.571960663,-1781.9172270121
gdb_123364,C#CCN=c1[nH]nn[nH]1,3.73625,1.20234,0.95679,1.1846,70.2,-0.2215,-0.0201,0.2014,1154.5457,0.1007,-428.972089,-428.963865,-428.962921,-429.005341,29.686,-1358.137181479,-1365.418795915,-1373.122723908,-1261.891106077
gdb_53407,CC#CC1OCC1C=O,2.18209,1.12643,0.80076,1.2819,78.26,-0.2462,-0.0306,0.2156,1433.3842,0.133101,-421.783481,-421.773713,-421.772768,-421.821065,32.552,-1709.7957351151,-1718.776016414,-1728.258304913,-1597.240073294
gdb_112131,OCC1C=CCOC=N1,3.13721,1.20706,0.92951,3.0747,76.33,-0.2481,0.001,0.2491,1243.13,0.148714,-439.075744,-439.067318,-439.066374,-439.109585,31.088,-1744.2466067241,-1754.956930336,-1765.032842349,-1622.348590911
gdb_129600,C(=O)c1c([nH]nc1N)N,2.39206,1.68881,0.99165,4.7915,72.77,-0.2004,-0.0217,0.1787,1109.5587,0.114312,-450.16615,-450.157672,-450.156728,-450.198765,31.889,-1491.8405241091,-1499.851304003,-1508.148228001,-1388.561327835
gdb_129678,c1c(c([nH]n1)N)NC=O,3.11222,1.27613,0.90948,6.3671,71.28,-0.2123,0.01,0.2223,1195.0196,0.115105,-450.160849,-450.152611,-450.151667,-450.194069,29.949,-1488.5140989,-1496.675480954,-1504.972404952,-1385.614545571
gdb_101056,CCC(C)C1(CO1)C#N,2.1744,1.30554,0.94114,3.8209,79.56,-0.2961,0.0063,0.3024,1315.3537,0.168823,-403.145213,-403.135238,-403.134293,-403.180501,36.121,-1924.1722622941,-1935.6883074621,-1946.949583976,-1790.0673139041
gdb_93797,CC1CCN(C)CC1=O,2.83554,1.25988,0.92759,2.9632,83.49,-0.2175,-0.0126,0.2048,1320.9028,0.19445,-404.375571,-404.366305,-404.365361,-404.409374,35.192,-2068.381360602,-2082.1194151391,-2094.567311172,-1919.973599575
gdb_86465,CC1CC(O)CC(C)O1,1.77878,1.55877,0.88587,1.6427,82.84,-0.2464,0.0793,0.3256,1374.4281,0.205317,-425.451335,-425.441669,-425.440725,-425.485178,37.421,-2127.852271059,-2142.22787474,-2155.268766778,-1972.836212753
